0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+01, 1.400000000000000000e+02, 5.510000000000000000e+02, 1.469000000000000000e+03, 3.009000000000000000e+03, 5.102000000000000000e+03
0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+01, 1.470000000000000000e+02, 5.880000000000000000e+02, 1.602000000000000000e+03, 3.331000000000000000e+03, 5.731000000000000000e+03
0.000000000000000000e+00, 1.000000000000000000e+00, 2.100000000000000000e+01, 1.540000000000000000e+02, 6.320000000000000000e+02, 1.747000000000000000e+03, 3.692000000000000000e+03, 6.430000000000000000e+03
0.000000000000000000e+00, 1.000000000000000000e+00, 2.100000000000000000e+01, 1.610000000000000000e+02, 6.720000000000000000e+02, 1.898000000000000000e+03, 4.070000000000000000e+03, 7.190000000000000000e+03
0.000000000000000000e+00, 1.000000000000000000e+00, 2.200000000000000000e+01, 1.690000000000000000e+02, 7.200000000000000000e+02, 2.062000000000000000e+03, 4.494000000000000000e+03, 8.033000000000000000e+03
0.000000000000000000e+00, 1.000000000000000000e+00, 2.200000000000000000e+01, 1.760000000000000000e+02, 7.640000000000000000e+02, 2.233000000000000000e+03, 4.935000000000000000e+03, 8.946000000000000000e+03
0.000000000000000000e+00, 1.000000000000000000e+00, 2.300000000000000000e+01, 1.840000000000000000e+02, 8.160000000000000000e+02, 2.418000000000000000e+03, 5.427000000000000000e+03, 9.953000000000000000e+03
0.000000000000000000e+00, 1.000000000000000000e+00, 2.300000000000000000e+01, 1.920000000000000000e+02, 8.640000000000000000e+02, 2.611000000000000000e+03, 5.942000000000000000e+03, 1.104400000000000000e+04
0.000000000000000000e+00, 1.000000000000000000e+00, 2.400000000000000000e+01, 2.000000000000000000e+02, 9.200000000000000000e+02, 2.818000000000000000e+03, 6.510000000000000000e+03, 1.224100000000000000e+04
0.000000000000000000e+00, 1.000000000000000000e+00, 2.400000000000000000e+01, 2.080000000000000000e+02, 9.720000000000000000e+02, 3.034000000000000000e+03, 7.104000000000000000e+03, 1.353400000000000000e+04
0.000000000000000000e+00, 1.000000000000000000e+00, 2.500000000000000000e+01, 2.170000000000000000e+02, 1.033000000000000000e+03, 3.266000000000000000e+03, 7.760000000000000000e+03, 1.495000000000000000e+04
0.000000000000000000e+00, 1.000000000000000000e+00, 2.500000000000000000e+01, 2.250000000000000000e+02, 1.089000000000000000e+03, 3.507000000000000000e+03, 8.442000000000000000e+03, 1.647500000000000000e+04
0.000000000000000000e+00, 1.000000000000000000e+00, 2.600000000000000000e+01, 2.340000000000000000e+02, 1.154000000000000000e+03, 3.765000000000000000e+03, 9.192000000000000000e+03, 1.813800000000000000e+04
0.000000000000000000e+00, 1.000000000000000000e+00, 2.600000000000000000e+01, 2.430000000000000000e+02, 1.215000000000000000e+03, 4.033000000000000000e+03, 9.975000000000000000e+03, 1.992800000000000000e+04
0.000000000000000000e+00, 1.000000000000000000e+00, 2.700000000000000000e+01, 2.520000000000000000e+02, 1.285000000000000000e+03, 4.319000000000000000e+03, 1.082900000000000000e+04, 2.187300000000000000e+04
0.000000000000000000e+00, 1.000000000000000000e+00, 2.700000000000000000e+01, 2.610000000000000000e+02, 1.350000000000000000e+03, 4.616000000000000000e+03, 1.172000000000000000e+04, 2.396100000000000000e+04
0.000000000000000000e+00, 1.000000000000000000e+00, 2.800000000000000000e+01, 2.710000000000000000e+02, 1.425000000000000000e+03, 4.932000000000000000e+03, 1.269200000000000000e+04, 2.622600000000000000e+04
0.000000000000000000e+00, 1.000000000000000000e+00, 2.800000000000000000e+01, 2.800000000000000000e+02, 1.495000000000000000e+03, 5.260000000000000000e+03, 1.370200000000000000e+04, 2.865200000000000000e+04
0.000000000000000000e+00, 1.000000000000000000e+00, 2.900000000000000000e+01, 2.900000000000000000e+02, 1.575000000000000000e+03, 5.608000000000000000e+03, 1.480000000000000000e+04, 3.127500000000000000e+04
0.000000000000000000e+00, 1.000000000000000000e+00, 2.900000000000000000e+01, 3.000000000000000000e+02, 1.650000000000000000e+03, 5.969000000000000000e+03, 1.594400000000000000e+04, 3.408200000000000000e+04
0.000000000000000000e+00, 1.000000000000000000e+00, 3.000000000000000000e+01, 3.100000000000000000e+02, 1.735000000000000000e+03, 6.351000000000000000e+03, 1.718000000000000000e+04, 3.710800000000000000e+04
0.000000000000000000e+00, 1.000000000000000000e+00, 3.000000000000000000e+01, 3.200000000000000000e+02, 1.815000000000000000e+03, 6.747000000000000000e+03, 1.846700000000000000e+04, 4.034000000000000000e+04
0.000000000000000000e+00, 1.000000000000000000e+00, 3.100000000000000000e+01, 3.310000000000000000e+02, 1.906000000000000000e+03, 7.166000000000000000e+03, 1.985800000000000000e+04, 4.381900000000000000e+04
0.000000000000000000e+00, 1.000000000000000000e+00, 3.100000000000000000e+01, 3.410000000000000000e+02, 1.991000000000000000e+03, 7.599000000000000000e+03, 2.130100000000000000e+04, 4.752700000000000000e+04
0.000000000000000000e+00, 1.000000000000000000e+00, 3.200000000000000000e+01, 3.520000000000000000e+02, 2.087000000000000000e+03, 8.056000000000000000e+03, 2.285600000000000000e+04, 5.150800000000000000e+04
0.000000000000000000e+00, 1.000000000000000000e+00, 3.200000000000000000e+01, 3.630000000000000000e+02, 2.178000000000000000e+03, 8.529000000000000000e+03, 2.447300000000000000e+04, 5.574800000000000000e+04
0.000000000000000000e+00, 1.000000000000000000e+00, 3.300000000000000000e+01, 3.740000000000000000e+02, 2.280000000000000000e+03, 9.027000000000000000e+03, 2.620700000000000000e+04, 6.028900000000000000e+04
0.000000000000000000e+00, 1.000000000000000000e+00, 3.300000000000000000e+01, 3.850000000000000000e+02, 2.376000000000000000e+03, 9.542000000000000000e+03, 2.800900000000000000e+04, 6.511700000000000000e+04
0.000000000000000000e+00, 1.000000000000000000e+00, 3.400000000000000000e+01, 3.970000000000000000e+02, 2.484000000000000000e+03, 1.008300000000000000e+04, 2.994100000000000000e+04, 7.028100000000000000e+04
0.000000000000000000e+00, 1.000000000000000000e+00, 3.400000000000000000e+01, 4.080000000000000000e+02, 2.586000000000000000e+03, 1.064200000000000000e+04, 3.194300000000000000e+04, 7.576200000000000000e+04
0.000000000000000000e+00, 1.000000000000000000e+00, 3.500000000000000000e+01, 4.200000000000000000e+02, 2.700000000000000000e+03, 1.122900000000000000e+04, 3.408500000000000000e+04, 8.161200000000000000e+04
0.000000000000000000e+00, 1.000000000000000000e+00, 3.500000000000000000e+01, 4.320000000000000000e+02, 2.808000000000000000e+03, 1.183500000000000000e+04, 3.630800000000000000e+04, 8.781600000000000000e+04
0.000000000000000000e+00, 1.000000000000000000e+00, 3.600000000000000000e+01, 4.440000000000000000e+02, 2.928000000000000000e+03, 1.247000000000000000e+04, 3.867700000000000000e+04, 9.442500000000000000e+04
0.000000000000000000e+00, 1.000000000000000000e+00, 3.600000000000000000e+01, 4.560000000000000000e+02, 3.042000000000000000e+03, 1.312500000000000000e+04, 4.113400000000000000e+04, 1.014230000000000000e+05
0.000000000000000000e+00, 1.000000000000000000e+00, 3.700000000000000000e+01, 4.690000000000000000e+02, 3.169000000000000000e+03, 1.381100000000000000e+04, 4.375200000000000000e+04, 1.088690000000000000e+05
0.000000000000000000e+00, 1.000000000000000000e+00, 3.700000000000000000e+01, 4.810000000000000000e+02, 3.289000000000000000e+03, 1.451800000000000000e+04, 4.646100000000000000e+04, 1.167420000000000000e+05
0.000000000000000000e+00, 1.000000000000000000e+00, 3.800000000000000000e+01, 4.940000000000000000e+02, 3.422000000000000000e+03, 1.525700000000000000e+04, 4.934200000000000000e+04, 1.251040000000000000e+05
0.000000000000000000e+00, 1.000000000000000000e+00, 3.800000000000000000e+01, 5.070000000000000000e+02, 3.549000000000000000e+03, 1.601900000000000000e+04, 5.232700000000000000e+04, 1.339390000000000000e+05
0.000000000000000000e+00, 1.000000000000000000e+00, 3.900000000000000000e+01, 5.200000000000000000e+02, 3.689000000000000000e+03, 1.681400000000000000e+04, 5.549100000000000000e+04, 1.433070000000000000e+05
0.000000000000000000e+00, 1.000000000000000000e+00, 3.900000000000000000e+01, 5.330000000000000000e+02, 3.822000000000000000e+03, 1.763300000000000000e+04, 5.876700000000000000e+04, 1.531920000000000000e+05
0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+01, 5.470000000000000000e+02, 3.969000000000000000e+03, 1.848700000000000000e+04, 6.223900000000000000e+04, 1.636620000000000000e+05
0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+01, 5.600000000000000000e+02, 4.109000000000000000e+03, 1.936600000000000000e+04, 6.582700000000000000e+04, 1.746960000000000000e+05
0.000000000000000000e+00, 1.000000000000000000e+00, 4.100000000000000000e+01, 5.740000000000000000e+02, 4.263000000000000000e+03, 2.028200000000000000e+04, 6.962400000000000000e+04, 1.863660000000000000e+05
0.000000000000000000e+00, 1.000000000000000000e+00, 4.100000000000000000e+01, 5.880000000000000000e+02, 4.410000000000000000e+03, 2.122400000000000000e+04, 7.355100000000000000e+04, 1.986550000000000000e+05
0.000000000000000000e+00, 1.000000000000000000e+00, 4.200000000000000000e+01, 6.020000000000000000e+02, 4.571000000000000000e+03, 2.220400000000000000e+04, 7.769500000000000000e+04, 2.116340000000000000e+05
0.000000000000000000e+00, 1.000000000000000000e+00, 4.200000000000000000e+01, 6.160000000000000000e+02, 4.725000000000000000e+03, 2.321200000000000000e+04, 8.197900000000000000e+04, 2.252860000000000000e+05
0.000000000000000000e+00, 1.000000000000000000e+00, 4.300000000000000000e+01, 6.310000000000000000e+02, 4.894000000000000000e+03, 2.426000000000000000e+04, 8.649900000000000000e+04, 2.396910000000000000e+05
0.000000000000000000e+00, 1.000000000000000000e+00, 4.300000000000000000e+01, 6.450000000000000000e+02, 5.055000000000000000e+03, 2.533700000000000000e+04, 9.116400000000000000e+04, 2.548260000000000000e+05
0.000000000000000000e+00, 1.000000000000000000e+00, 4.400000000000000000e+01, 6.600000000000000000e+02, 5.231000000000000000e+03, 2.645500000000000000e+04, 9.607900000000000000e+04, 2.707750000000000000e+05
0.000000000000000000e+00, 1.000000000000000000e+00, 4.400000000000000000e+01, 6.750000000000000000e+02, 5.400000000000000000e+03, 2.760400000000000000e+04, 1.011550000000000000e+05, 2.875210000000000000e+05
0.000000000000000000e+00, 1.000000000000000000e+00, 4.500000000000000000e+01, 6.900000000000000000e+02, 5.584000000000000000e+03, 2.879600000000000000e+04, 1.064910000000000000e+05, 3.051460000000000000e+05
0.000000000000000000e+00, 1.000000000000000000e+00, 4.500000000000000000e+01, 7.050000000000000000e+02, 5.760000000000000000e+03, 3.002000000000000000e+04, 1.119990000000000000e+05, 3.236330000000000000e+05
0.000000000000000000e+00, 1.000000000000000000e+00, 4.600000000000000000e+01, 7.210000000000000000e+02, 5.952000000000000000e+03, 3.128900000000000000e+04, 1.177880000000000000e+05, 3.430740000000000000e+05
0.000000000000000000e+00, 1.000000000000000000e+00, 4.600000000000000000e+01, 7.360000000000000000e+02, 6.136000000000000000e+03, 3.259100000000000000e+04, 1.237550000000000000e+05, 3.634460000000000000e+05
0.000000000000000000e+00, 1.000000000000000000e+00, 4.700000000000000000e+01, 7.520000000000000000e+02, 6.336000000000000000e+03, 3.394000000000000000e+04, 1.300190000000000000e+05, 3.848450000000000000e+05
0.000000000000000000e+00, 1.000000000000000000e+00, 4.700000000000000000e+01, 7.680000000000000000e+02, 6.528000000000000000e+03, 3.532400000000000000e+04, 1.364790000000000000e+05, 4.072540000000000000e+05
0.000000000000000000e+00, 1.000000000000000000e+00, 4.800000000000000000e+01, 7.840000000000000000e+02, 6.736000000000000000e+03, 3.675600000000000000e+04, 1.432470000000000000e+05, 4.307680000000000000e+05
0.000000000000000000e+00, 1.000000000000000000e+00, 4.800000000000000000e+01, 8.000000000000000000e+02, 6.936000000000000000e+03, 3.822500000000000000e+04, 1.502240000000000000e+05, 4.553700000000000000e+05
0.000000000000000000e+00, 1.000000000000000000e+00, 4.900000000000000000e+01, 8.170000000000000000e+02, 7.153000000000000000e+03, 3.974400000000000000e+04, 1.575320000000000000e+05, 4.811650000000000000e+05
0.000000000000000000e+00, 1.000000000000000000e+00, 4.900000000000000000e+01, 8.330000000000000000e+02, 7.361000000000000000e+03, 4.130100000000000000e+04, 1.650560000000000000e+05, 5.081300000000000000e+05
0.000000000000000000e+00, 1.000000000000000000e+00, 5.000000000000000000e+01, 8.500000000000000000e+02, 7.586000000000000000e+03, 4.291000000000000000e+04, 1.729290000000000000e+05, 5.363750000000000000e+05
0.000000000000000000e+00, 1.000000000000000000e+00, 5.000000000000000000e+01, 8.670000000000000000e+02, 7.803000000000000000e+03, 4.455900000000000000e+04, 1.810380000000000000e+05, 5.658830000000000000e+05
0.000000000000000000e+00, 1.000000000000000000e+00, 5.100000000000000000e+01, 8.840000000000000000e+02, 8.037000000000000000e+03, 4.626200000000000000e+04, 1.895090000000000000e+05, 5.967630000000000000e+05
0.000000000000000000e+00, 1.000000000000000000e+00, 5.100000000000000000e+01, 9.010000000000000000e+02, 8.262000000000000000e+03, 4.800600000000000000e+04, 1.982300000000000000e+05, 6.289980000000000000e+05
0.000000000000000000e+00, 1.000000000000000000e+00, 5.200000000000000000e+01, 9.190000000000000000e+02, 8.505000000000000000e+03, 4.980600000000000000e+04, 2.073380000000000000e+05, 6.627080000000000000e+05
0.000000000000000000e+00, 1.000000000000000000e+00, 5.200000000000000000e+01, 9.360000000000000000e+02, 8.739000000000000000e+03, 5.164900000000000000e+04, 2.167050000000000000e+05, 6.978700000000000000e+05
0.000000000000000000e+00, 1.000000000000000000e+00, 5.300000000000000000e+01, 9.540000000000000000e+02, 8.991000000000000000e+03, 5.355000000000000000e+04, 2.264790000000000000e+05, 7.346090000000000000e+05
0.000000000000000000e+00, 1.000000000000000000e+00, 5.300000000000000000e+01, 9.720000000000000000e+02, 9.234000000000000000e+03, 5.549600000000000000e+04, 2.365340000000000000e+05, 7.729090000000000000e+05
0.000000000000000000e+00, 1.000000000000000000e+00, 5.400000000000000000e+01, 9.900000000000000000e+02, 9.495000000000000000e+03, 5.750100000000000000e+04, 2.470100000000000000e+05, 8.128930000000000000e+05
0.000000000000000000e+00, 1.000000000000000000e+00, 5.400000000000000000e+01, 1.008000000000000000e+03, 9.747000000000000000e+03, 5.955300000000000000e+04, 2.577830000000000000e+05, 8.545460000000000000e+05
0.000000000000000000e+00, 1.000000000000000000e+00, 5.500000000000000000e+01, 1.027000000000000000e+03, 1.001800000000000000e+04, 6.166700000000000000e+04, 2.690050000000000000e+05, 8.980030000000000000e+05
0.000000000000000000e+00, 1.000000000000000000e+00, 5.500000000000000000e+01, 1.045000000000000000e+03, 1.027900000000000000e+04, 6.382900000000000000e+04, 2.805340000000000000e+05, 9.432420000000000000e+05
0.000000000000000000e+00, 1.000000000000000000e+00, 5.600000000000000000e+01, 1.064000000000000000e+03, 1.055900000000000000e+04, 6.605500000000000000e+04, 2.925340000000000000e+05, 9.904040000000000000e+05
0.000000000000000000e+00, 1.000000000000000000e+00, 5.600000000000000000e+01, 1.083000000000000000e+03, 1.083000000000000000e+04, 6.833100000000000000e+04, 3.048650000000000000e+05, 1.039474000000000000e+06
0.000000000000000000e+00, 1.000000000000000000e+00, 5.700000000000000000e+01, 1.102000000000000000e+03, 1.112000000000000000e+04, 7.067300000000000000e+04, 3.176830000000000000e+05, 1.090592000000000000e+06
0.000000000000000000e+00, 1.000000000000000000e+00, 5.700000000000000000e+01, 1.121000000000000000e+03, 1.140000000000000000e+04, 7.306700000000000000e+04, 3.308500000000000000e+05, 1.143743000000000000e+06
0.000000000000000000e+00, 1.000000000000000000e+00, 5.800000000000000000e+01, 1.141000000000000000e+03, 1.170000000000000000e+04, 7.552900000000000000e+04, 3.445340000000000000e+05, 1.199080000000000000e+06
0.000000000000000000e+00, 1.000000000000000000e+00, 5.800000000000000000e+01, 1.160000000000000000e+03, 1.199000000000000000e+04, 7.804500000000000000e+04, 3.585790000000000000e+05, 1.256582000000000000e+06
0.000000000000000000e+00, 1.000000000000000000e+00, 5.900000000000000000e+01, 1.180000000000000000e+03, 1.230000000000000000e+04, 8.063100000000000000e+04, 3.731650000000000000e+05, 1.316407000000000000e+06
0.000000000000000000e+00, 1.000000000000000000e+00, 5.900000000000000000e+01, 1.200000000000000000e+03, 1.260000000000000000e+04, 8.327300000000000000e+04, 3.881380000000000000e+05, 1.378542000000000000e+06
0.000000000000000000e+00, 1.000000000000000000e+00, 6.000000000000000000e+01, 1.220000000000000000e+03, 1.292000000000000000e+04, 8.598700000000000000e+04, 4.036700000000000000e+05, 1.443144000000000000e+06
0.000000000000000000e+00, 1.000000000000000000e+00, 6.000000000000000000e+01, 1.240000000000000000e+03, 1.323000000000000000e+04, 8.875900000000000000e+04, 4.196090000000000000e+05, 1.510201000000000000e+06
0.000000000000000000e+00, 1.000000000000000000e+00, 6.100000000000000000e+01, 1.261000000000000000e+03, 1.356100000000000000e+04, 9.160600000000000000e+04, 4.361400000000000000e+05, 1.579883000000000000e+06
0.000000000000000000e+00, 1.000000000000000000e+00, 6.100000000000000000e+01, 1.281000000000000000e+03, 1.388100000000000000e+04, 9.451200000000000000e+04, 4.530910000000000000e+05, 1.652171000000000000e+06
0.000000000000000000e+00, 1.000000000000000000e+00, 6.200000000000000000e+01, 1.302000000000000000e+03, 1.422200000000000000e+04, 9.749500000000000000e+04, 4.706600000000000000e+05, 1.727242000000000000e+06
0.000000000000000000e+00, 1.000000000000000000e+00, 6.200000000000000000e+01, 1.323000000000000000e+03, 1.455300000000000000e+04, 1.005400000000000000e+05, 4.886780000000000000e+05, 1.805085000000000000e+06
0.000000000000000000e+00, 1.000000000000000000e+00, 6.300000000000000000e+01, 1.344000000000000000e+03, 1.490500000000000000e+04, 1.036640000000000000e+05, 5.073340000000000000e+05, 1.885876000000000000e+06
0.000000000000000000e+00, 1.000000000000000000e+00, 6.300000000000000000e+01, 1.365000000000000000e+03, 1.524600000000000000e+04, 1.068520000000000000e+05, 5.264610000000000000e+05, 1.969605000000000000e+06
0.000000000000000000e+00, 1.000000000000000000e+00, 6.400000000000000000e+01, 1.387000000000000000e+03, 1.560900000000000000e+04, 1.101210000000000000e+05, 5.462610000000000000e+05, 2.056462000000000000e+06
0.000000000000000000e+00, 1.000000000000000000e+00, 6.400000000000000000e+01, 1.408000000000000000e+03, 1.596100000000000000e+04, 1.134560000000000000e+05, 5.665470000000000000e+05, 2.146430000000000000e+06
0.000000000000000000e+00, 1.000000000000000000e+00, 6.500000000000000000e+01, 1.430000000000000000e+03, 1.633500000000000000e+04, 1.168750000000000000e+05, 5.875350000000000000e+05, 2.239706000000000000e+06
0.000000000000000000e+00, 1.000000000000000000e+00, 6.500000000000000000e+01, 1.452000000000000000e+03, 1.669800000000000000e+04, 1.203620000000000000e+05, 6.090400000000000000e+05, 2.336282000000000000e+06
0.000000000000000000e+00, 1.000000000000000000e+00, 6.600000000000000000e+01, 1.474000000000000000e+03, 1.708300000000000000e+04, 1.239350000000000000e+05, 6.312690000000000000e+05, 2.436354000000000000e+06
0.000000000000000000e+00, 1.000000000000000000e+00, 6.600000000000000000e+01, 1.496000000000000000e+03, 1.745700000000000000e+04, 1.275780000000000000e+05, 6.540390000000000000e+05, 2.539915000000000000e+06
0.000000000000000000e+00, 1.000000000000000000e+00, 6.700000000000000000e+01, 1.519000000000000000e+03, 1.785400000000000000e+04, 1.313100000000000000e+05, 6.775710000000000000e+05, 2.647176000000000000e+06
0.000000000000000000e+00, 1.000000000000000000e+00, 6.700000000000000000e+01, 1.541000000000000000e+03, 1.823900000000000000e+04, 1.351140000000000000e+05, 7.016610000000000000e+05, 2.758123000000000000e+06
0.000000000000000000e+00, 1.000000000000000000e+00, 6.800000000000000000e+01, 1.564000000000000000e+03, 1.864700000000000000e+04, 1.390090000000000000e+05, 7.265440000000000000e+05, 2.872974000000000000e+06
